txtStim	stimFile	AI_Resp	ExplanationFile	Loop_1.thisRepN	Loop_1.thisTrialN	Loop_1.thisN	Loop_1.thisIndex	Loop_2.thisRepN	Loop_2.thisTrialN	Loop_2.thisN	Loop_2.thisIndex	Loop_3.thisRepN	Loop_3.thisTrialN	Loop_3.thisN	Loop_3.thisIndex	Loop_4.thisRepN	Loop_4.thisTrialN	Loop_4.thisN	Loop_4.thisIndex	trials.thisRepN	trials.thisTrialN	trials.thisN	trials.thisIndex	trials_2.thisRepN	trials_2.thisTrialN	trials_2.thisN	trials_2.thisIndex	trials_3.thisRepN	trials_3.thisTrialN	trials_3.thisN	trials_3.thisIndex	trials_4.thisRepN	trials_4.thisTrialN	trials_4.thisN	trials_4.thisIndex	trial_start	Text_Intro_Txt.started	Text_Intro_Txt.stopped	Question_Txt_5.started	Question_Txt_5.stopped	Accept_Deny_Button_5.response	Accept_Deny_Button_5.rt	Accept_Deny_Button_5.started	Accept_Deny_Button_5.stopped	ConfidenceSlider_5.response	ConfidenceSlider_5.rt	ConfidenceSlider_5.started	ConfidenceSlider_5.stopped	DenySlider_5.response	DenySlider_5.rt	DenySlider_5.started	DenySlider_5.stopped	mouse_8.x	mouse_8.y	mouse_8.leftButton	mouse_8.midButton	mouse_8.rightButton	mouse_8.time	mouse_8.clicked_name	mouse_8.started	mouse_8.stopped	Click_to_Continue_8.started	Click_to_Continue_8.stopped	trial_end	Q1_Slider.response	Q2_Slider.response	Q3_Slider.response	Q4_Slider.response	Q5_Slider.response	Q6_Slider.response	Q7_Slider.response	Q8_Slider.response	Q9_Slider.response	Q10_Slider.response	Q11_Slider.response	Q12_Slider.response	Q13_Slider.response	Q14_Slider.response	Q15_Slider.response	Q16_Slider.response	Q17_Slider.response	Q18_Slider.response	Q19_Slider.response	Q20_Slider.response	Q21_Slider.response	Q22_Slider.response	Q23_Slider.response	Conversational_Intro_Txt.started	Conversational_Intro_Txt.stopped	Accept_Deny_Button.response	Accept_Deny_Button.rt	Accept_Deny_Button.started	Accept_Deny_Button.stopped	ConfidenceSlider.response	ConfidenceSlider.rt	ConfidenceSlider.started	ConfidenceSlider.stopped	Experimental_Images.started	Experimental_Images.stopped	DenySlider.response	DenySlider.rt	DenySlider.started	DenySlider.stopped	mouse.x	mouse.y	mouse.leftButton	mouse.midButton	mouse.rightButton	mouse.time	mouse.clicked_name	mouse.started	mouse.stopped	Click_to_Continue.started	Click_to_Continue.stopped	Feature_Intro_Txt.started	Feature_Intro_Txt.stopped	Question_Txt_3.started	Question_Txt_3.stopped	Accept_Deny_Button_3.response	Accept_Deny_Button_3.rt	Accept_Deny_Button_3.started	Accept_Deny_Button_3.stopped	ConfidenceSlider_3.response	ConfidenceSlider_3.rt	ConfidenceSlider_3.started	ConfidenceSlider_3.stopped	Experimental_Images_3.started	Experimental_Images_3.stopped	DenySlider_3.response	DenySlider_3.rt	DenySlider_3.started	DenySlider_3.stopped	Click_to_Continue_6.started	Click_to_Continue_6.stopped	PresstoCont_8.started	PresstoCont_8.stopped	Image_Intro_Txt.started	Image_Intro_Txt.stopped	Question_Txt_4.started	Question_Txt_4.stopped	Accept_Deny_Button_4.response	Accept_Deny_Button_4.rt	Accept_Deny_Button_4.started	Accept_Deny_Button_4.stopped	ConfidenceSlider_4.response	ConfidenceSlider_4.rt	ConfidenceSlider_4.started	ConfidenceSlider_4.stopped	Experimental_Images_4.started	Experimental_Images_4.stopped	DenySlider_4.response	DenySlider_4.rt	DenySlider_4.started	DenySlider_4.stopped	mouse_7.x	mouse_7.y	mouse_7.leftButton	mouse_7.midButton	mouse_7.rightButton	mouse_7.time	mouse_7.clicked_name	mouse_7.started	mouse_7.stopped	Click_to_Continue_7.started	Click_to_Continue_7.stopped	PresstoCont_7.started	PresstoCont_7.stopped	Intro_Text.started	Intro_Text.stopped	Stim_slider.response	Stim_slider.rt	Stim_slider.started	Stim_slider.stopped	mouse_5.x	mouse_5.y	mouse_5.leftButton	mouse_5.midButton	mouse_5.rightButton	mouse_5.time	mouse_5.clicked_name	mouse_5.started	mouse_5.stopped	Click_to_Continue_5.started	Click_to_Continue_5.stopped	Choice_1_Intro_Txt.started	Choice_1_Intro_Txt.stopped	Accept_Deny_Button_6.response	Accept_Deny_Button_6.rt	Accept_Deny_Button_6.started	Accept_Deny_Button_6.stopped	ConfidenceSlider_6.response	ConfidenceSlider_6.rt	ConfidenceSlider_6.started	ConfidenceSlider_6.stopped	Experimental_Images_6.started	Experimental_Images_6.stopped	DenySlider_6.response	DenySlider_6.rt	DenySlider_6.started	DenySlider_6.stopped	mouse_9.x	mouse_9.y	mouse_9.leftButton	mouse_9.midButton	mouse_9.rightButton	mouse_9.time	mouse_9.clicked_name	mouse_9.started	mouse_9.stopped	Click_to_Continue_9.started	Click_to_Continue_9.stopped	end_Txt.started	end_Txt.stopped	participant	session	date	expName	psychopyVersion	frameRate
Question 17: 	stim/Au_art_20005.jpg	"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?"	stim/conversational_Au_art_20005.jpg.png					0	15	15	15																									12:58:46																												12:59:25																								1734.843255	1744.90511	1	30.551273	1744.867705	None	3	37.1968016	1744.867705	None	1744.867705	None	3	32.5536458	1744.867705	None	"[-0.57685184, 0.48796296, -0.2537037, -0.45277777, 0.5824074, 0.58981484]"	"[-0.098148145, -0.20092593, -0.29907408, -0.29722223, -0.4212963, -0.44074073]"	"[1, 1, 1, 1, 1, 1]"	"[0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0]"	"[20.294096699915826, 22.364751299843192, 23.459963799919933, 26.99212529999204, 28.129987499909475, 28.968645700020716]"	['Click_to_Continue']	10.04073378	None	1768.520964	None																																																																																																				8	1	2022-08-16_12h30.33.394	CSVTrial3	2022.1.3	59.65700796
Question 18:	stim/Au_art_20034.jpg.png	"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?"	stim/conversational_Au_art_20034.jpg.png					0	16	16	16																									12:59:25																												1:00:10																								1773.904185	1783.933744	1	19.43419	1783.933744	None	5	43.2798032	1783.933744	None	1783.933744	None	2	22.2150173	1783.933744	None	"[-0.5842593, 0.40462962, -0.25092593, 0.5537037]"	"[-0.09537037, -0.18796296, -0.29907408, -0.43333334]"	"[1, 1, 1, 1]"	"[0, 0, 0, 0]"	"[0, 0, 0, 0]"	"[9.227942600147799, 12.060988400131464, 33.03652220009826, 34.540848300093785]"	['Click_to_Continue']	10.03515012	None	1817.212963	None																																																																																																				8	1	2022-08-16_12h30.33.394	CSVTrial3	2022.1.3	59.65700796
Question 19:	stim/Tp_D_CRN_M_N_cha10137_art00021_12210.jpg	"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?"	stim/conversational_Tp_D_CRN_M_N_cha10137_art00021_12210.jpg.png					0	17	17	17																									13:00:10																												1:00:47																								1818.541898	1828.585221	2	26.3971005	1828.585221	None	5	35.7408481	1828.585221	None	1828.585221	None	2	34.1521759	1828.585221	None	"[-0.32592592, 0.38518518, -0.2611111, 0.52962965]"	"[-0.106481485, -0.20462963, -0.30648148, -0.4537037]"	"[1, 1, 1, 1]"	"[0, 0, 0, 0]"	"[0, 0, 0, 0]"	"[16.111721800174564, 23.931041300063953, 25.484974200138822, 26.797042099991813]"	['Click_to_Continue']	10.04973222	None	1854.312509	None																																																																																																				8	1	2022-08-16_12h30.33.394	CSVTrial3	2022.1.3	59.65700796
																																																																	5	5	5	5	3	5	3	4	3	2	5	5																																																																																																																																										8	1	2022-08-16_12h30.33.394	CSVTrial3	2022.1.3	59.65700796
Question 1:	stim/Au_ani_00001.jpg	"The AI system has determined that the above image is authentic. 
Do you accept or deny this claim?"	stim/feature_based_Au_ani_00001.jpg.png									0	0	0	0																					"Tuesday, August 16, 2022 01:04:24"																												"Tuesday, August 16, 2022 01:05:00"													3	3	3	3	2	1	1	1	3	2	5																												2072.7826	2082.824422	2082.824422	None	1	28.1730548	2082.824422	None	4	34.0817248	2082.824422	None	2082.824422	None	3	31.4594223	2082.824422	None	2106.888686	None																																																																																8	1	2022-08-16_12h30.33.394	CSVTrial3	2022.1.3	59.65700796
Question 2:	stim/Tp_D_CNN_S_B_ind00018_ind00089_00007.tif	"The AI system has determined that the above image is authentic. 
Do you accept or deny this claim?"	stim/feature_based_Tp_D_CNN_S_B_ind00018_ind00089_00007.tif.png									0	1	1	1																					"Tuesday, August 16, 2022 01:05:00"																												"Tuesday, August 16, 2022 01:05:28"																																																			2108.321113	2118.36796	2118.341936	None	1	19.7081676	2118.341936	None	5	25.62796	2118.341936	None	2118.341936	None	2	21.1488369	2118.341936	None	2133.971809	None																																																																																8	1	2022-08-16_12h30.33.394	CSVTrial3	2022.1.3	59.65700796
Question 3:	stim/Au_ani_00003.jpg	"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?"	stim/feature_based_Au_ani_00003.jpg.png									0	2	2	2																					"Tuesday, August 16, 2022 01:05:28"																												"Tuesday, August 16, 2022 01:05:53"																																																			2136.389793	2146.439023	2146.413062	None	1	17.4388506	2146.413062	None	5	21.9138766	2146.413062	None	2146.413062	None	3	24.0122666	2146.413062	None	2158.328689	None																																																																																8	1	2022-08-16_12h30.33.394	CSVTrial3	2022.1.3	59.65700796
Question 4:	stim/Au_ani_00005.jpg	"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?"	stim/feature_based_Au_ani_00005.jpg.png									0	3	3	3																					"Tuesday, August 16, 2022 01:05:53"																												"Tuesday, August 16, 2022 01:06:17"																																																			2161.325444	2171.362098	2171.332474	None	1	16.3994098	2171.332474	None	4	21.8687862	2171.332474	None	2171.332474	None	1	17.4455616	2171.332474	None	2183.229211	None																																																																																8	1	2022-08-16_12h30.33.394	CSVTrial3	2022.1.3	59.65700796
Question 5:	stim/Tp_D_CND_M_N_art00076_art00077_10289.tif	"The AI system has determined that the above image is not authentic.
Do you accept or deny this claim?"	stim/feature_based_Tp_D_CND_M_N_art00076_art00077_10289.tif.png									0	4	4	4																					"Tuesday, August 16, 2022 01:06:17"																												"Tuesday, August 16, 2022 01:06:51"																																																			2185.890987	2195.928141	2195.901101	None	2	29.1006715	2195.901101	None	5	32.4334031	2195.901101	None	2195.901101	None	1	31.1358985	2195.901101	None	2218.349168	None																																																																																8	1	2022-08-16_12h30.33.394	CSVTrial3	2022.1.3	59.65700796
Question 6:	stim/Tp_D_CND_M_N_art00077_art00076_10290.tif	"The AI system has determined that the above image is not authentic.
Do you accept or deny this claim?"	stim/feature_based_Tp_D_CND_M_N_art00077_art00076_10290.tif.png									0	5	5	5																					"Tuesday, August 16, 2022 01:06:51"																												"Tuesday, August 16, 2022 01:07:22"																																																			2219.598228	2229.640239	2229.613761	None	2	18.1264861	2229.613761	None	5	22.8457369	2229.613761	None	2229.613761	None	1	20.8536088	2229.613761	None	2242.477867	None																																																																																8	1	2022-08-16_12h30.33.394	CSVTrial3	2022.1.3	59.65700796
Question 7:	stim/Au_ani_00017.jpg	"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?"	stim/feature_based_Au_ani_00017.jpg.png									0	6	6	6																					"Tuesday, August 16, 2022 01:07:22"																												"Tuesday, August 16, 2022 01:07:50"																																																			2250.3231	2260.367427	2260.339907	None	2	20.2694604	2260.339907	None	5	24.6406317	2260.339907	None	2260.339907	None	1	23.19516	2260.339907	None	2274.992408	None																																																																																8	1	2022-08-16_12h30.33.394	CSVTrial3	2022.1.3	59.65700796
Question 8:	stim/Tp_D_CND_M_N_ani00018_sec00096_00138.tif	"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?"	stim/feature_based_Tp_D_CND_M_N_ani00018_sec00096_00138.tif.png									0	7	7	7																					"Tuesday, August 16, 2022 01:07:50"																												"Tuesday, August 16, 2022 01:08:26"																																																			2278.091843	2288.134731	2288.106051	None	2	20.6173324	2288.106051	None	5	28.1775536	2288.106051	None	2288.106051	None	3	27.0282992	2288.106051	None	2306.308414	None																																																																																8	1	2022-08-16_12h30.33.394	CSVTrial3	2022.1.3	59.65700796
Question 9:	stim/Au_txt_00005.jpg	"The AI system has determined that the above image is not authentic.
Do you accept or deny this claim?"	stim/feature_based_Au_txt_00005.jpg.png									0	8	8	8																					"Tuesday, August 16, 2022 01:08:26"																												"Tuesday, August 16, 2022 01:09:09"																																																			2314.500668	2324.537555	2324.511241	None	2	28.9413563	2324.511241	None	3	40.1734703	2324.511241	None	2324.511241	None	3	36.5148209	2324.511241	None	2353.316059	None																																																																																8	1	2022-08-16_12h30.33.394	CSVTrial3	2022.1.3	59.65700796
Question 10:	stim/Tp_D_CND_S_N_ind00078_ind00077_00476.tif	"The AI system has determined that the above image is not authentic.
Do you accept or deny this claim?"	stim/feature_based_Tp_D_CND_S_N_ind00078_ind00077_00476.tif.png									0	9	9	9																					"Tuesday, August 16, 2022 01:09:09"																												"Tuesday, August 16, 2022 01:10:00"																																																			2357.298322	2367.342498	2367.317233	None	2	44.9301459	2367.317233	None	4	49.9046947	2367.317233	None	2367.317233	None	3	47.4009889	2367.317233	None	2407.239577	None																																																																																8	1	2022-08-16_12h30.33.394	CSVTrial3	2022.1.3	59.65700796
Question 11:	stim/Au_ani_00021.jpg	"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?"	stim/feature_based_Au_ani_00021.jpg.png									0	10	10	10																					"Tuesday, August 16, 2022 01:10:00"																												"Tuesday, August 16, 2022 01:10:25"																																																			2408.183456	2418.209426	2418.209426	None	1	20.0020876	2418.209426	None	4	23.0958738	2418.209426	None	2418.209426	None	3	21.6048953	2418.209426	None	2431.328057	None																																																																																8	1	2022-08-16_12h30.33.394	CSVTrial3	2022.1.3	59.65700796
Question 12:	stim/Tp_D_CND_S_N_txt00028_txt00006_10848.jpg	"The AI system has determined that the above image is not authentic.
Do you accept or deny this claim?"	stim/feature_based_Tp_D_CND_S_N_txt00028_txt00006_10848.jpg.png									0	11	11	11																					"Tuesday, August 16, 2022 01:10:25"																												"Tuesday, August 16, 2022 01:11:00"																																																			2433.119161	2443.149586	2443.149586	None	1	28.8730654	2443.149586	None	3	33.9012934	2443.149586	None	2443.149586	None	3	31.4794381	2443.149586	None	2467.04484	None																																																																																8	1	2022-08-16_12h30.33.394	CSVTrial3	2022.1.3	59.65700796
Question 13:	stim/Tp_D_CNN_M_N_txt00049_txt00050_10374.tif	"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?"	stim/feature_based_Tp_D_CNN_M_N_txt00049_txt00050_10374.tif.png									0	12	12	12																					"Tuesday, August 16, 2022 01:11:00"																												"Tuesday, August 16, 2022 01:11:50"																																																			2468.389171	2478.434366	2478.406653	None	2	45.7220287	2478.406653	None	4	49.0634731	2478.406653	None	2478.406653	None	1	48.0180708	2478.406653	None	2517.484303	None																																																																																8	1	2022-08-16_12h30.33.394	CSVTrial3	2022.1.3	59.65700796
Question 14:	stim/Au_txt_00038.jpg	"The AI system has determined that the above image is not authentic.
Do you accept or deny this claim?"	stim/feature_based_Au_txt_00038.jpg.png									0	13	13	13																					"Tuesday, August 16, 2022 01:11:50"																												"Tuesday, August 16, 2022 01:12:36"																																																			2518.429613	2528.461148	2528.461148	None	1	37.8558569	2528.461148	None	3	45.1901262	2528.461148	None	2528.461148	None	3	43.0322946	2528.461148	None	2563.657128	None																																																																																8	1	2022-08-16_12h30.33.394	CSVTrial3	2022.1.3	59.65700796
Question 15:	stim/Tp_D_CNN_M_N_nat10139_nat00095_11947.jpg.png	"The AI system has determined that the above image is not authentic.
Do you accept or deny this claim?"	stim/feature_based_Tp_D_CNN_M_N_nat10139_nat00095_11947.jpg.png									0	14	14	14																					"Tuesday, August 16, 2022 01:12:36"																												"Tuesday, August 16, 2022 01:13:07"																																																			2564.506473	2574.553636	2574.528044	None	1	22.4250376	2574.528044	None	4	29.5297847	2574.528044	None	2574.528044	None	3	24.6555811	2574.528044	None	2591.645897	None																																																																																8	1	2022-08-16_12h30.33.394	CSVTrial3	2022.1.3	59.65700796
Question 16:	stim/Au_ani_00023.jpg	"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?"	stim/feature_based_Au_ani_00023.jpg.png									0	15	15	15																					"Tuesday, August 16, 2022 01:13:07"																												"Tuesday, August 16, 2022 01:13:36"																																																			2595.896686	2605.932731	2605.905161	None	1	24.2252701	2605.905161	None	5	27.7576086	2605.905161	None	2605.905161	None	1	26.6558316	2605.905161	None	2623.683633	None																																																																																8	1	2022-08-16_12h30.33.394	CSVTrial3	2022.1.3	59.65700796
Question 17:	stim/Tp_D_CNN_M_N_sec10110_sec10101_10298.tif.png	"The AI system has determined that the above image is not authentic.
Do you accept or deny this claim?"	stim/feature_based_Tp_D_CNN_M_N_sec10110_sec10101_10298.tif.png									0	16	16	16																					"Tuesday, August 16, 2022 01:13:36"																												"Tuesday, August 16, 2022 01:14:16"																																																			2624.435727	2634.481103	2634.453186	None	2	28.1545684	2634.453186	None	3	39.297961	2634.453186	None	2634.453186	None	3	31.9027549	2634.453186	None	2661.606194	None																																																																																8	1	2022-08-16_12h30.33.394	CSVTrial3	2022.1.3	59.65700796
Question 18:	stim/Au_txt_00042.jpg	"The AI system has determined that the above image is not authentic.
Do you accept or deny this claim?"	stim/feature_based_Au_txt_00042.jpg.png									0	17	17	17																					"Tuesday, August 16, 2022 01:14:16"																												"Tuesday, August 16, 2022 01:14:48"																																																			2664.900713	2674.94686	2674.918867	None	1	14.2521204	2674.918867	None	5	24.9702287	2674.918867	None	2674.918867	None	3	23.0481316	2674.918867	None	2689.898983	None																																																																																8	1	2022-08-16_12h30.33.394	CSVTrial3	2022.1.3	59.65700796
																																																																	2	4	3	5	3	3	3	3	2	2	4	5																																																											2696.345119	None																																																																														8	1	2022-08-16_12h30.33.394	CSVTrial3	2022.1.3	59.65700796
Question 1:	stim/Tp_D_CNN_S_B_sec00023_sec00022_00044.tif	"The AI system has determined that the above image is not authentic. 
Do you accept or deny this claim?"	stim/image_based_Tp_D_CNN_S_B_sec00023_sec00022_00044.tif.png													0	0	0	0																	"Tuesday, August 16, 2022 01:17:44"																												"Tuesday, August 16, 2022 01:18:32"													2	2	2	2	2	1	1	1	2	3	5																																																		2872.501641	2882.544229	2882.520422	None	1	34.5990546	2882.520422	None	5	45.5051596	2882.520422	None	2882.520422	None	2	40.8470514	2882.520422	None	"[-0.56203705, 0.50185186, 0.42685184, -0.24722221, 0.52685183]"	"[-0.1, -0.18333334, -0.18703704, -0.29537037, -0.45925927]"	"[1, 1, 1, 1, 1]"	"[0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0]"	"[24.412867299979553, 26.02017719997093, 30.67905949987471, 35.319114699959755, 38.27103679999709]"	['Click_to_Continue_7']	10.03099264	None	2918.029042	None																																																	8	1	2022-08-16_12h30.33.394	CSVTrial3	2022.1.3	59.65700796
Question 2:	stim/Au_art_30124.jpg	"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?"	stim/Au_art_30124.jpg													0	1	1	1																	"Tuesday, August 16, 2022 01:18:32"																												"Tuesday, August 16, 2022 01:18:53"																																																																									2920.841957	2930.879942	2930.85363	None	1	17.0406996	2930.85363	None	5	19.8255176	2930.85363	None	2930.85363	None	3	18.7542143	2930.85363	None	"[-0.56574076, 0.48796296, -0.25185186, 0.5925926]"	"[-0.08611111, -0.17962962, -0.2888889, -0.43148148]"	"[1, 1, 1, 1]"	"[0, 0, 0, 0]"	"[0, 0, 0, 0]"	"[6.872860299888998, 8.625756100052968, 9.690567099954933, 10.888726599980146]"	['Click_to_Continue_7']	10.01799764	None	2940.704414	None																																																	8	1	2022-08-16_12h30.33.394	CSVTrial3	2022.1.3	59.65700796
Question 3:	stim/Au_cha_00098.jpg	"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?"	stim/Au_cha_00098.jpg													0	2	2	2																	"Tuesday, August 16, 2022 01:18:53"																												"Tuesday, August 16, 2022 01:19:32"																																																																									2941.782671	2951.828814	2951.797873	None	1	32.2316794	2951.797873	None	5	35.8130127	2951.797873	None	2951.797873	None	3	34.9478229	2951.797873	None	"[-0.5675926, 0.49351853, -0.25648147, 0.5324074]"	"[-0.10092592, -0.19351852, -0.28611112, -0.4398148]"	"[1, 1, 1, 1]"	"[0, 0, 0, 0]"	"[0, 0, 0, 0]"	"[22.011332800146192, 24.823044300079346, 25.64560790010728, 28.407396000111476]"	['Click_to_Continue_7']	10.03258534	None	2977.627625	None																																																	8	1	2022-08-16_12h30.33.394	CSVTrial3	2022.1.3	59.65700796
Question 4:	stim/Au_cha_30078.jpg	"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?"	stim/Au_cha_30078.jpg													0	3	3	3																	"Tuesday, August 16, 2022 01:19:32"																												"Tuesday, August 16, 2022 01:20:15"																																																																									2980.243671	2990.277053	2990.253503	None	2	38.1511142	2990.253503	None	5	42.9320513	2990.253503	None	2990.253503	None	1	40.0131537	2990.253503	None	"[-0.30833334, -0.32314816, 0.31574073, -0.25277779, 0.5638889]"	"[-0.09537037, -0.10462963, -0.19351852, -0.2962963, -0.45185184]"	"[1, 1, 1, 1, 1]"	"[0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0]"	"[26.900614600162953, 27.947074700146914, 29.892765199998394, 32.776111900107935, 33.63423110009171]"	['Click_to_Continue_7']	10.02808894	None	3023.210624	None																																																	8	1	2022-08-16_12h30.33.394	CSVTrial3	2022.1.3	59.65700796
Question 5:	stim/Tp_D_CNN_S_B_txt00055_txt00047_11328.jpg.png	"The AI system has determined that the above image is not authentic.
Do you accept or deny this claim?"	stim/image_based_Tp_D_CNN_S_B_txt00055_txt00047_11328.jpg.png													0	4	4	4																	"Tuesday, August 16, 2022 01:20:15"																												"Tuesday, August 16, 2022 01:20:39"																																																																									3023.929767	3033.957988	3033.935182	None	2	17.0258183	3033.935182	None	5	22.677615	3033.935182	None	3033.935182	None	1	21.5314088	3033.935182	None	"[-0.31944445, 0.31574073, -0.2537037, 0.59074074]"	"[-0.10555556, -0.18888889, -0.29259259, -0.44444445]"	"[1, 1, 1, 1]"	"[0, 0, 0, 0]"	"[0, 0, 0, 0]"	"[6.87217800016515, 11.398673300165683, 12.527106300229207, 13.821118300082162]"	['Click_to_Continue_7']	10.02055394	None	3046.639501	None																																																	8	1	2022-08-16_12h30.33.394	CSVTrial3	2022.1.3	59.65700796
Question 6:	stim/Tp_D_CNN_S_N_ani10198_ani10197_12407.jpg.png	"The AI system has determined that the above image is not authentic.
Do you accept or deny this claim?"	stim/image_based_Tp_D_CNN_S_N_ani10198_ani10197_12407.jpg.png													0	5	5	5																	"Tuesday, August 16, 2022 01:20:39"																												"Tuesday, August 16, 2022 01:21:17"																																																																									3047.82166	3057.857455	3057.834517	None	1	23.2869684	3057.834517	None	5	36.5571301	3057.834517	None	3057.834517	None	3	35.6966528	3057.834517	None	"[-0.55925924, -0.31666666, -0.5648148, 0.4814815, -0.25092593, 0.587037]"	"[-0.10925926, -0.11481482, -0.11851852, -0.19444445, -0.30462962, -0.45092592]"	"[1, 1, 1, 1, 1, 1]"	"[0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0]"	"[10.112571700010449, 11.371240600012243, 13.066898099845275, 25.53489869995974, 26.368007499957457, 27.412857099901885]"	['Click_to_Continue_7']	10.01986642	None	3084.382053	None																																																	8	1	2022-08-16_12h30.33.394	CSVTrial3	2022.1.3	59.65700796
Question 7:	stim/Tp_D_CRD_S_N_ind00029_ind00088_00444.tif.png	"The AI system has determined that the above image is not authentic.
Do you accept or deny this claim?"	stim/image_based_Tp_D_CRD_S_N_ind00029_ind00088_00444.tif.png													0	6	6	6																	"Tuesday, August 16, 2022 01:21:17"																												"Tuesday, August 16, 2022 01:21:42"																																																																									3085.302935	3095.325666	3095.301799	None	1	19.1862536	3095.301799	None	4	24.6401632	3095.301799	None	3095.301799	None	3	22.2701341	3095.301799	None	"[-0.5962963, -0.5611111, 0.49351853, -0.25462964, -0.33796296, 0.5388889]"	"[-0.13796297, -0.09907407, -0.20648149, -0.28333333, -0.29444444, -0.43425927]"	"[1, 1, 1, 1, 1, 1]"	"[0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0]"	"[5.917682200204581, 8.998802200192586, 12.149705500109121, 13.410244000144303, 14.482208400033414, 15.374325200216845]"	['Click_to_Continue_7']	10.01789902	None	3108.885164	None																																																	8	1	2022-08-16_12h30.33.394	CSVTrial3	2022.1.3	59.65700796
Question 8:	stim/Au_cha_30543.jpg	"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?"	stim/Au_cha_30543.jpg													0	7	7	7																	"Tuesday, August 16, 2022 01:21:42"																												"Tuesday, August 16, 2022 01:22:08"																																																																									3110.731267	3120.756048	3120.732516	None	2	18.9404307	3120.732516	None	5	23.5364754	3120.732516	None	3120.732516	None	1	21.7796447	3120.732516	None	"[-0.32314816, 0.29814816, -0.26759258, 0.53425926]"	"[-0.108333334, -0.18981482, -0.30555555, -0.4425926]"	"[1, 1, 1, 1]"	"[0, 0, 0, 0]"	"[0, 0, 0, 0]"	"[8.739536799956113, 11.632014999864623, 13.34721969999373, 15.8008034999948]"	['Click_to_Continue_7']	10.01815342	None	3134.288291	None																																																	8	1	2022-08-16_12h30.33.394	CSVTrial3	2022.1.3	59.65700796
Question 9:	stim/Tp_D_CRD_S_N_sec00003_sec00007_00023.tif	"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?"	stim/Tp_D_CRD_S_N_sec00003_sec00007_00023.tif													0	8	8	8																	"Tuesday, August 16, 2022 01:22:08"																												"Tuesday, August 16, 2022 01:22:38"																																																																									3136.582094	3146.597759	3146.597759	None	2	25.9481135	3146.597759	None	5	29.7154619	3146.597759	None	3146.597759	None	3	28.8276001	3146.597759	None	"[-0.3398148, 0.48518518, -0.25648147, 0.5546296]"	"[-0.11203704, -0.19166666, -0.30092594, -0.45925927]"	"[1, 1, 1, 1]"	"[0, 0, 0, 0]"	"[0, 0, 0, 0]"	"[15.763046500040218, 18.67276640003547, 19.52297360007651, 20.33774000010453]"	['Click_to_Continue_7']	10.02306014	None	3166.327503	None																																																	8	1	2022-08-16_12h30.33.394	CSVTrial3	2022.1.3	59.65700796
Question 10:	stim/Au_ind_00022.jpg	"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?"	stim/Au_ind_00022.jpg													0	9	9	9																	"Tuesday, August 16, 2022 01:22:38"																												"Tuesday, August 16, 2022 01:23:06"																																																																									3166.98703	3177.013479	3177.013479	None	2	25.1702744	3177.013479	None	5	26.6266212	3177.013479	None	3177.013479	None	1	21.5503709	3177.013479	None	"[0.29166666, -0.30277777, -0.32222223, -0.32592592, -0.31851852, -0.25462964, 0.5712963]"	"[-0.19629629, -0.10925926, -0.15092592, -0.12777779, -0.11481482, -0.30185184, -0.43796295]"	"[1, 1, 1, 1, 1, 1, 1]"	"[0, 0, 0, 0, 0, 0, 0]"	"[0, 0, 0, 0, 0, 0, 0]"	"[11.33945279987529, 12.599868000019342, 13.429103399859741, 14.101075799902901, 14.95612180000171, 16.37434559990652, 17.532351299887523]"	['Click_to_Continue_7']	10.02948644	None	3193.62992	None																																																	8	1	2022-08-16_12h30.33.394	CSVTrial3	2022.1.3	59.65700796
